         7  -0.01679   -0.8755
         7   -0.1495   -0.7259
         7   -0.1001   -0.5321
         7  -0.05731   -0.3367
         8    -3.005     1.709
         8    -2.865     1.567
         8    -2.735     1.414
         8    -2.594     1.272
         8    -2.443     1.142
         8    -2.292     1.011
         8    -2.126    0.8985
         8    -1.944    0.8164
         8    -1.748    0.7766
         8    -1.548    0.7681
         8    -1.352    0.8098
         8    -1.157    0.8512
         8   -0.9633    0.9023
         8   -0.7684    0.9471
         8   -0.5802     1.015
         8   -0.4068     1.114
         9   0.01074    -2.835
         9   0.02727    -2.636
         9   0.02965    -2.436
         9 -0.003378    -2.239
         9  -0.03643    -2.042
         9  -0.06371    -1.844
         9  -0.08136    -1.644
         9   -0.1019    -1.445
         9   -0.1239    -1.247
         9   -0.1167    -1.047
         9  -0.07986   -0.8501
         9   0.03609   -0.6872
         9   0.08562   -0.8809
         9     0.158   -0.6945
         9    0.1136   -0.4995
         9    0.1582   -0.3045
        10     1.345    -1.602
        10     1.168    -1.509
        10    0.9984    -1.403
        10    0.8256    -1.302
        10    0.6791    -1.166
        10    0.5974   -0.9835
        10    0.5425   -0.7912
        10    0.4437   -0.6173
        10    0.2868   -0.4932
        10   0.09167   -0.4494
        10   -0.1029   -0.4958
        10  -0.06046   -0.6912
        10    0.1076   -0.7997
        10    0.1814   -0.6138
        10   0.04788   -0.4649
        10   -0.1472   -0.4209
        11   -0.5528    -1.235
        11   -0.3681    -1.158
        11   -0.1959    -1.056
        11   -0.1256    -0.869
        11   -0.1484   -0.6703
        11   -0.1684   -0.4713
        11   -0.1504   -0.2721
        11  -0.02347   -0.1175
        11    0.1682   -0.1746
        11    0.2606    -0.352
        11    0.2606    -0.552
        11    0.1812   -0.7355
        11    0.0798   -0.9079
        11   -0.1142   -0.9565
        11   -0.2994   -0.8809
        11   -0.4654   -0.7693
        12    -2.112   -0.7517
        12    -1.918   -0.8017
        12    -1.725   -0.8521
        12     -1.53   -0.8957
        12    -1.339   -0.9571
        12    -1.154    -1.032
        12   -0.9646    -1.097
        12   -0.7728    -1.153
        12   -0.5738    -1.173
        12   -0.3752    -1.149
        12   -0.1806    -1.103
        12 -0.002749    -1.012
        12    0.1231   -0.8563
        12    0.1357   -0.6567
        12  -0.02339   -0.5355
        12   -0.1666   -0.3959
        13    -1.106    0.8511
        13    -1.019    0.6709
        13   -0.9171    0.4988
        13   -0.7885    0.3457
        13   -0.6594    0.1929
        13   -0.5293   0.04099
        13   -0.4058   -0.1163
        13   -0.2789   -0.2709
        13   -0.1282   -0.4024
        13   -0.1711   -0.2071
        13   -0.1558 -0.007658
        13   -0.1986    0.1877
        13   -0.2927    0.3642
        13   -0.4365    0.5032
        13   -0.6123    0.5987
        13   -0.7815    0.7052
        14     4.051    -3.591
        14     3.883    -3.483
        14     3.719    -3.368
        14     3.548    -3.265
        14     3.359      -3.2
        14     3.167    -3.142
        14     2.977    -3.078
        14     2.794    -2.999
        14     2.611    -2.917
        14     2.433    -2.827
        14     2.265    -2.718
        14     2.098    -2.608
        14      1.94    -2.486
        14     1.778    -2.368
        14     1.627    -2.237
        14     1.495    -2.086
        15    0.6535   -0.1906
        15    0.4669   -0.2626
        15     0.295   -0.3649
        15    0.1112   -0.4436
        15  -0.05649   -0.5526
        15   -0.2506    -0.601
        15   -0.4452    -0.647
        15   -0.6306   -0.7219
        15   -0.7755   -0.8597
        15   -0.7897    -1.059
        15   -0.5958     -1.01
        15   -0.4351   -0.8912
        15   -0.2907   -0.7528
        15   -0.1354   -0.6267
        15   0.05734   -0.5734
        15    0.2573   -0.5685
        16   -0.1427     -2.17
        16   -0.2061     -1.98
        16   -0.2271    -1.781
        16   -0.2566    -1.584
        16   -0.2983    -1.388
        16   -0.3509    -1.195
        16    -0.369   -0.9958
        16   -0.3403   -0.7979
        16   -0.2634   -0.6133
        16   -0.1215   -0.4723
        16   0.02587   -0.6075
        16    0.2122     -0.68
        16    0.2412   -0.4821
        16   0.09333   -0.6168
        16     0.154   -0.8074
        16   0.05063   -0.6362
        17     2.548    0.8156
        17     2.349    0.8021
        17     2.151    0.7707
        17     1.953    0.7435
        17     1.756    0.7105
        17     1.561    0.6646
        17     1.367    0.6174
        17     1.175    0.5584
        17    0.9794    0.5188
        17    0.8332    0.3823
        17    0.7727    0.1917
        17    0.9307   0.06916
        17      1.13   0.08977
        17     1.317    0.1597
        17     1.504    0.2319
        17     1.689    0.3065
        18    -2.217    -4.329
        18    -2.129     -4.15
        18    -2.048    -3.966
        18    -1.971    -3.782
        18    -1.877    -3.606
        18    -1.781     -3.43
        18    -1.683    -3.256
        18    -1.602    -3.073
        18    -1.535    -2.884
        18    -1.442    -2.707
        18    -1.335    -2.538
        18    -1.215    -2.378
        18    -1.066    -2.246
        18   -0.9068    -2.124
        18    -0.743    -2.009
        18   -0.5807    -1.892
        19   -0.1498   -0.6508
        19   -0.3388   -0.7164
        19    -0.421   -0.8987
        19   -0.3336    -1.079
        19   -0.1516    -1.162
        19   0.03627    -1.093
        19    0.1518   -0.9298
        19   0.01692   -0.7822
        19   -0.1265   -0.6427
        19  -0.07228   -0.4502
        19  -0.05887   -0.2507
        19   0.09198   -0.1194
        19    0.2504   -0.2415
        19    0.3465   -0.4169
        19    0.1806   -0.5287
        19  0.000575   -0.6158
        20     2.384    -3.061
        20     2.263    -2.902
        20     2.134    -2.749
        20     1.993    -2.607
        20     1.844    -2.473
        20     1.691    -2.345
        20     1.533    -2.223
        20     1.395    -2.078
        20     1.288    -1.909
        20     1.236    -1.716
        20     1.308    -1.529
        20     1.485    -1.437
        20     1.685    -1.426
        20     1.884    -1.438
        20     2.084    -1.455
        20     2.284    -1.454
        21     1.259    -1.059
        21     1.072   -0.9876
        21    0.8886   -0.9073
        21    0.7138   -0.8101
        21    0.5874   -0.6551
        21     0.484   -0.4839
        21    0.3446   -0.3405
        21    0.1512   -0.3913
        21   0.07535   -0.5764
        21    0.1266   -0.7697
        21    0.2252   -0.9437
        21   0.06181    -1.059
        21   -0.1342    -1.019
        21   -0.2156   -0.8364
        21    -0.149   -0.6479
        21  -0.04964   -0.4743
        22    0.1279    -2.661
        22    0.1168    -2.861
        22    0.1503    -3.058
        22    0.2416    -3.236
        22    0.3833    -3.377
        22     0.552    -3.485
        22    0.7511    -3.504
        22    0.9317    -3.418
        22     1.087    -3.292
        22      1.19    -3.121
        22     1.245    -2.928
        22      1.29    -2.733
        22     1.315    -2.535
        22     1.351    -2.338
        22     1.422    -2.151
        22     1.507     -1.97
        23   -0.6788      3.27
        23   -0.6638     3.071
        23   -0.6704     2.871
        23   -0.6543     2.672
        23   -0.5963      2.48
        23   -0.5088       2.3
        23   -0.4179     2.122
        23   -0.2987     1.962
        23   -0.2205     1.778
        23   -0.1919      1.58
        23   -0.2394     1.385
        23   -0.3511     1.219
        23   -0.5216     1.115
        23   -0.7211     1.101
        23   -0.9177     1.138
        23    -1.105     1.207
        24     2.253      1.77
        24     2.062      1.71
        24     1.872     1.647
        24     1.677     1.605
        24      1.49     1.533
        24     1.304     1.461
        24     1.122     1.377
        24    0.9482     1.278
        24    0.7856     1.162
        24     0.617     1.054
        24    0.4413    0.9586
        24    0.2819    0.8378
        24    0.1176    0.7238
        24  -0.05045    0.6154
        24   -0.2322    0.5319
        24   -0.4139    0.4484
        25   -0.1231    0.1197
        25   0.01866  -0.02137
        25    0.1386   -0.1814
        25    0.2645   -0.3368
        25     0.384   -0.4972
        25    0.4647   -0.6802
        25    0.4039   -0.8707
        25    0.2133   -0.9313
        25   0.04506   -0.8231
        25   -0.0361   -0.6403
        25  -0.02013   -0.4409
        25    0.1348   -0.5673
        25    0.0673   -0.7556
        25    0.2027   -0.9028
        25    0.2806   -0.7186
        25    0.2971   -0.5193
        26    0.9879    -0.606
        26     0.909   -0.7898
        26    0.8377   -0.9767
        26    0.8029    -1.174
        26    0.8105    -1.373
        26    0.8622    -1.567
        26    0.9798    -1.729
        26     1.157    -1.821
        26     1.344    -1.749
        26     1.306    -1.552
        26     1.136    -1.446
        26    0.9363    -1.451
        26     0.737    -1.468
        26    0.5377    -1.485
        26    0.3394    -1.511
        26    0.1435    -1.551
        27    0.7093   -0.1495
        27     0.631   -0.3336
        27    0.5951   -0.5303
        27     0.549   -0.7249
        27    0.4675   -0.9076
        27    0.3334    -1.056
        27    0.1598    -1.155
        27  -0.03901    -1.177
        27    0.1362    -1.081
        27    0.3218    -1.006
        27    0.2771   -0.8115
        27    0.1564   -0.6521
        27  0.009189   -0.5167
        27   -0.1858    -0.561
        27   -0.2546   -0.7488
        27   -0.2648   -0.9485
        28    -1.031     3.046
        28    -1.024     2.846
        28   -0.9948     2.648
        28   -0.9816     2.449
        28     -0.96      2.25
        28   -0.9442      2.05
        28   -0.9319     1.851
        28   -0.9271     1.651
        28    -1.004     1.466
        28    -1.195     1.407
        28    -1.363     1.515
        28    -1.445     1.698
        28    -1.246     1.684
        28    -1.103     1.544
        28    -1.128     1.346
        28    -1.202      1.16
        29   -0.7689   -0.7694
        29   -0.5834    -0.844
        29   -0.3875   -0.8843
        29     -0.19   -0.9158
        29   0.01002   -0.9183
        29    0.2052   -0.8748
        29    0.3615     -0.75
        29    0.3189   -0.5545
        29    0.1259   -0.5022
        29  -0.05136   -0.5949
        29   -0.1689   -0.7567
        29   -0.1719   -0.9566
        29   0.02733   -0.9738
        29    0.1119   -0.7926
        29     0.225   -0.6276
        29    0.2398   -0.4282
        30    0.8314    -1.443
        30    0.6562    -1.347
        30    0.4803    -1.251
        30    0.3043    -1.156
        30     0.146    -1.034
        30   0.04699   -0.8604
        30   0.04349   -0.6605
        30    0.1804   -0.5147
        30  0.009546   -0.6186
        30   -0.1386    -0.753
        30   -0.3313   -0.6995
        30   -0.1472   -0.6215
        30   0.02551   -0.7224
        30    0.1983   -0.8231
        30     0.298   -0.9965
        30    0.3558    -1.188
        31    0.5506     1.322
        31     0.397     1.194
        31    0.2463     1.063
        31   0.08388     0.946
        31    -0.089    0.8454
        31   -0.2757    0.7736
        31   -0.4757    0.7708
        31   -0.6528    0.8636
        31   -0.7158     1.053
        31   -0.7523      1.25
        31   -0.9018     1.383
        31   -0.9793     1.567
        31    -1.099     1.728
        31    -1.234     1.581
        31    -1.219     1.381
        31    -1.143     1.196
        32   -0.0537    -1.593
        32     0.017    -1.406
        32   0.04758    -1.209
        32   -0.0353    -1.027
        32   -0.1185   -0.8446
        32  -0.07919   -0.6485
        32    0.1159   -0.6046
        32    0.3147   -0.5825
        32    0.2235   -0.4045
        32   0.02473    -0.382
        32   -0.1751    -0.391
        32  -0.09073   -0.5723
        32   0.01527   -0.7419
        32   -0.1435   -0.8636
        32  0.002976   -0.9998
        32    0.1222   -0.8392
        33   -0.6689    -2.371
        33   -0.6233    -2.177
        33   -0.5655    -1.985
        33   -0.5164    -1.791
        33   -0.4808    -1.595
        33   -0.4499    -1.397
        33   -0.4132      -1.2
        33   -0.3502    -1.011
        33   -0.2376   -0.8453
        33   -0.0485   -0.7802
        33    0.1403    -0.846
        33    0.2309   -0.6677
        33   0.08385   -0.5322
        33  -0.09274   -0.4383
        33   -0.2824   -0.5017
        33   -0.4387   -0.6265
        34    -2.026     3.125
        34    -1.963     2.936
        34    -1.914     2.742
        34    -1.857      2.55
        34     -1.79     2.362
        34    -1.674     2.199
        34    -1.521      2.07
        34    -1.357     1.955
        34    -1.236     1.796
        34    -1.181     1.604
        34    -1.129     1.411
        34    -1.021     1.243
        34   -0.9215     1.069
        34   -0.8944    0.8711
        34   -0.9447    0.6775
        34    -1.129    0.5989
        35    -1.336     -2.68
        35     -1.18    -2.554
        35    -1.048    -2.404
        35   -0.9246    -2.247
        35   -0.8149    -2.079
        35   -0.7006    -1.915
        35   -0.5887     -1.75
        35   -0.4873    -1.577
        35   -0.3799    -1.408
        35   -0.2543    -1.253
        35   -0.1061    -1.118
        35    0.0937     -1.11
        35     0.287    -1.058
        35    0.3905   -0.8872
        35     0.287   -0.7161
        35    0.1246   -0.5993
        36    0.2405    -1.796
        36    0.2494    -1.596
        36    0.2422    -1.396
        36    0.1886    -1.203
        36    0.1113    -1.019
        36   0.09875   -0.8193
        36    0.2638   -0.7063
        36     0.384   -0.5465
        36    0.5544   -0.4418
        36    0.6422   -0.2621
        36    0.4467   -0.2196
        36    0.2638   -0.3004
        36   0.07899   -0.3769
        36 -0.004369   -0.5587
        36   0.07648   -0.7416
        36    0.2453   -0.6344
        37    0.4652    0.4785
        37    0.5068    0.2829
        37    0.5351    0.0849
        37    0.5386   -0.1151
        37    0.4763   -0.3051
        37    0.3387   -0.4503
        37    0.1805   -0.5727
        37    0.2279   -0.3783
        37   0.03503   -0.4314
        37   -0.1648   -0.4391
        37   -0.2133   -0.6332
        37  -0.02012    -0.685
        37    0.1684   -0.6182
        37   0.02095   -0.7533
        37    0.2166   -0.7948
        37    0.3415   -0.6386
        38  -0.06606     1.512
        38   -0.1376     1.326
        38   -0.2008     1.136
        38   -0.2531    0.9428
        38    -0.256    0.7429
        38   -0.2053    0.5494
        38  -0.09823    0.3805
        38   0.05805    0.2557
        38    0.2398    0.1723
        38    0.3925   0.04308
        38    0.3095   -0.1389
        38    0.1743   -0.2862
        38    0.1798   -0.4861
        38  0.003728    -0.581
        38  -0.03828   -0.3855
        38   -0.0136    -0.187
        39      1.78    0.8733
        39     1.629    0.7424
        39     1.467    0.6253
        39     1.306    0.5066
        39     1.219    0.3264
        39     1.283     0.137
        39     1.481    0.1032
        39     1.603    0.2616
        39     1.581    0.4603
        39     1.429    0.5904
        39     1.236    0.6448
        39     1.036    0.6377
        39    0.8386    0.6079
        39    0.6388    0.5996
        39    0.5621    0.4149
        39    0.6062    0.2199
        40   -0.2892   -0.7011
        40  -0.08925   -0.7011
        40    0.1066   -0.7417
        40    0.3064   -0.7502
        40    0.5054   -0.7704
        40    0.6701   -0.8838
        40    0.4825   -0.9532
        40    0.3562   -0.7981
        40    0.2895   -0.6095
        40    0.2248   -0.4203
        40    0.2234   -0.6203
        40    0.2374   -0.8198
        40   0.06476   -0.9207
        40  -0.02243   -0.7408
        40    0.1482   -0.6365
        40    0.3441   -0.5959
        41    -2.229    -1.942
        41     -2.04    -1.877
        41    -1.856    -1.797
        41    -1.667    -1.734
        41    -1.477     -1.67
        41    -1.291    -1.596
        41    -1.109    -1.515
        41    -0.933    -1.419
        41    -0.756    -1.326
        41    -0.572    -1.248
        41   -0.3853    -1.176
        41   -0.2039    -1.092
        41  -0.03548   -0.9837
        41    0.1321   -0.8745
        41    0.3123   -0.7877
        41    0.4916   -0.6992
        42    0.6039   -0.9964
        42     0.419    -1.073
        42    0.2196    -1.088
        42    0.0522   -0.9783
        42  -0.04199   -0.8019
        42   -0.1035   -0.6116
        42  -0.02915   -0.4259
        42     0.168   -0.4596
        42    0.2232   -0.6519
        42   0.09908   -0.8087
        42  -0.09196   -0.7495
        42   0.08426   -0.6549
        42     0.198   -0.8194
        42  0.004804   -0.7676
        42   0.07246   -0.5794
        42  -0.04258    -0.743
        43  -0.08432   -0.6149
        43  -0.08675   -0.8149
        43   -0.1129    -1.013
        43   -0.1196   -0.8133
        43  -0.09944   -0.6143
        43   0.09946   -0.5934
        43    0.1265   -0.7916
        43    0.0361     -0.97
        43   -0.1617   -0.9993
        43   -0.1376   -0.8008
        43    -0.144   -0.6009
        43  -0.01356   -0.4493
        43    0.1241   -0.5944
        43    0.1307   -0.7943
        43  -0.06928   -0.7994
        43   -0.2586   -0.7348
        44    -2.494    0.5461
        44    -2.297    0.5129
        44    -2.101    0.4729
        44    -1.901    0.4725
        44    -1.703    0.4961
        44    -1.506    0.5338
        44    -1.325     0.619
        44     -1.16    0.7315
        44   -0.9742    0.8057
        44   -0.7856    0.7393
        44   -0.6488    0.5933
        44   -0.5085    0.4508
        44   -0.3202    0.3834
        44   -0.1586    0.5011
        44  -0.08803    0.6882
        44  -0.06532    0.8869
        45     2.045    -4.141
        45     2.068    -3.943
        45     2.082    -3.743
        45     2.082    -3.543
        45     2.077    -3.343
        45     2.077    -3.143
        45     2.072    -2.943
        45     2.027    -2.749
        45     1.995    -2.551
        45     1.969    -2.353
        45     1.933    -2.156
        45      1.91    -1.957
        45      1.88     -1.76
        45     1.822    -1.568
        45     1.734    -1.388
        45     1.651    -1.207
        46     0.409   -0.8029
        46    0.2178   -0.7442
        46   0.08687    -0.593
        46  -0.05318   -0.7358
        46   0.04565   -0.9097
        46     0.166    -1.069
        46    0.2443    -1.253
        46   0.06853    -1.158
        46  -0.04433    -0.993
        46   -0.2037   -0.8721
        46   -0.2831   -0.6885
        46   -0.1004   -0.6072
        46   0.08301   -0.6871
        46    0.2341   -0.8181
        46   0.05504    -0.729
        46   -0.1401   -0.6851
        47     3.745    -5.489
        47     3.698    -5.295
        47     3.659    -5.099
        47     3.608    -4.906
        47     3.528    -4.722
        47     3.416    -4.556
        47     3.307    -4.389
        47     3.212    -4.213
        47     3.124    -4.033
        47     3.067    -3.841
        47     3.022    -3.646
        47      3.04    -3.447
        47     3.126    -3.267
        47     3.269    -3.127
        47     3.451    -3.044
        47     3.636    -2.968
        48     1.442   -0.7008
        48     1.259   -0.7831
        48     1.075   -0.8615
        48    0.8897    -0.936
        48    0.6969   -0.9893
        48    0.5009    -1.029
        48    0.3009    -1.026
        48    0.1163   -0.9492
        48  -0.00751   -0.7922
        48   -0.1818   -0.6941
        48   -0.2827   -0.8668
        48   -0.1435   -0.7233
        48   0.05311   -0.6863
        48    0.2495   -0.6483
        48    0.1002   -0.7814
        48    -0.071   -0.8849
        49      1.35     3.286
        49     1.157     3.232
        49    0.9648     3.178
        49    0.7674     3.146
        49    0.5676     3.137
        49     0.369     3.113
        49    0.1717      3.08
        49   -0.0278     3.066
        49   -0.2277     3.073
        49   -0.4271     3.088
        49   -0.6269     3.078
        49   -0.8259     3.058
        49    -1.021     3.015
        49    -1.212     2.955
        49    -1.402     2.892
        49    -1.589     2.821
        50    -3.936    -4.383
        50    -3.759    -4.291
        50    -3.575    -4.213
        50    -3.387    -4.145
        50    -3.209    -4.054
        50    -3.037    -3.951
        50    -2.865     -3.85
        50    -2.695    -3.744
        50     -2.53    -3.631
        50     -2.37    -3.511
        50    -2.225    -3.374
        50    -2.087    -3.229
        50    -1.931    -3.103
        50     -1.77    -2.985
        50    -1.595    -2.889
        50    -1.428    -2.778
        51    -1.694   -0.9189
        51    -1.628   -0.7303
        51    -1.531   -0.5554
        51    -1.425   -0.3855
        51    -1.303   -0.2273
        51    -1.149   -0.1002
        51   -0.9577  -0.04095
        51   -0.7674   -0.1026
        51   -0.6134   -0.2301
        51   -0.5025   -0.3966
        51   -0.4173   -0.5775
        51   -0.2895   -0.7314
        51   -0.1359   -0.8595
        51  -0.05013     -1.04
        51    0.1197    -1.146
        51    0.2646    -1.008
        52    -1.852    -2.511
        52    -1.677    -2.413
        52    -1.503    -2.315
        52    -1.333    -2.209
        52    -1.162    -2.106
        52   -0.9839    -2.015
        52   -0.8121    -1.912
        52    -0.656    -1.787
        52   -0.5102     -1.65
        52   -0.3839    -1.495
        52   -0.2842    -1.322
        52   -0.1982    -1.141
        52  -0.09254   -0.9714
        52   0.01393   -0.8021
        52    0.1542   -0.6596
        52    0.3024   -0.5253
        53     4.355     -4.25
        53     4.222      -4.1
        53     4.082    -3.957
        53     3.936     -3.82
        53     3.781    -3.694
        53     3.613    -3.586
        53     3.449    -3.471
        53     3.287    -3.354
        53     3.119    -3.245
        53     2.932    -3.174
        53     2.743    -3.108
        53     2.557    -3.035
        53     2.367    -2.972
        53      2.17    -2.938
        53     1.971    -2.921
        53     1.772    -2.899
        54    -1.928     3.206
        54    -1.829     3.033
        54    -1.731     2.858
        54    -1.631     2.685
        54    -1.562     2.497
        54    -1.472     2.319
        54    -1.385     2.139
        54    -1.308     1.954
        54     -1.27     1.758
        54    -1.346     1.573
        54    -1.481     1.425
        54    -1.496     1.225
        54     -1.32     1.131
        54    -1.122     1.159
        54   -0.9383     1.239
        54   -0.7913     1.375
        55      1.57    0.4775
        55      1.47    0.3044
        55     1.386     0.123
        55     1.282  -0.04836
        55     1.162   -0.2078
        55     1.021   -0.3496
        55    0.8513    -0.456
        55    0.6676   -0.5351
        55    0.4879    -0.623
        55    0.3444   -0.7622
        55    0.1444   -0.7575
        55  -0.05263   -0.7235
        55   -0.2468   -0.7713
        55   -0.2293   -0.9705
        55  -0.06512    -1.085
        55    0.1284    -1.135
        56    0.1689    -1.104
        56    0.1509   -0.9052
        56   0.09615   -0.7128
        56   -0.1038   -0.7116
        56   0.06663   -0.8162
        56    0.2087    -0.957
        56    0.4066   -0.9286
        56     0.541   -0.7804
        56    0.5692   -0.5824
        56    0.4844   -0.4013
        56    0.2987   -0.3271
        56    0.1055   -0.3787
        56   0.01094    -0.555
        56    0.1306   -0.7152
        56 -0.008487   -0.8589
        56    -0.157   -0.9929
        57    -2.035     3.647
        57    -2.153     3.486
        57     -2.28     3.332
        57    -2.399     3.171
        57    -2.506     3.002
        57    -2.597     2.824
        57    -2.659     2.634
        57    -2.686     2.435
        57    -2.646     2.239
        57    -2.573     2.053
        57    -2.464     1.886
        57    -2.317      1.75
        57     -2.14     1.657
        57    -1.953     1.586
        57    -1.758      1.54
        57    -1.559     1.523
        58   0.05463    -1.489
        58 -0.006533    -1.299
        58  -0.09066    -1.117
        58   -0.1402   -0.9236
        58   -0.1139   -0.7253
        58  0.009354   -0.5679
        58  -0.07126   -0.7509
        58   -0.2585   -0.6806
        58  -0.05969   -0.7023
        58    0.1216    -0.618
        58    0.1781   -0.4261
        58   0.01682   -0.5443
        58   0.08065   -0.7339
        58    0.2204   -0.5908
        58    0.1578   -0.7808
        58    0.1289   -0.9787
        59    0.7377    -2.891
        59     0.594    -2.752
        59    0.4542    -2.609
        59     0.339    -2.445
        59    0.2492    -2.266
        59    0.1691    -2.083
        59    0.1025    -1.895
        59   0.07374    -1.697
        59   0.07919    -1.497
        59    0.1044    -1.298
        59     0.171     -1.11
        59    0.2528   -0.9272
        59    0.3806   -0.7733
        59    0.3367   -0.5781
        59    0.1836   -0.4495
        59   0.01957   -0.3351
        60    -1.899     2.835
        60    -1.734     2.722
        60    -1.578     2.596
        60    -1.427     2.465
        60    -1.282     2.327
        60    -1.166     2.165
        60    -1.066     1.991
        60    -1.016     1.797
        60    -1.002     1.598
        60    -1.038     1.401
        60    -1.097      1.21
        60    -1.212     1.374
        60    -1.088     1.531
        60    -1.035     1.338
        60    -1.083     1.144
        60    -1.105    0.9451
        61      1.56    -1.247
        61      1.36    -1.243
        61      1.16    -1.228
        61    0.9622      -1.2
        61    0.7671    -1.156
        61    0.5718    -1.113
        61    0.3814    -1.052
        61    0.1953   -0.9784
        61   0.01877   -0.8845
        61  -0.05987   -0.7006
        61   0.04969   -0.5332
        61    0.1859   -0.3868
        61    0.2923   -0.5562
        61    0.3714   -0.7399
        61    0.4429   -0.9266
        61    0.4858    -1.122
        62    0.8975   -0.6611
        62    0.6975   -0.6568
        62     0.498   -0.6431
        62    0.3149   -0.7237
        62    0.1201   -0.6786
        62  -0.04799   -0.5703
        62   -0.2474   -0.5549
        62   -0.2983   -0.7483
        62   -0.1297   -0.8559
        62   0.07028   -0.8579
        62      0.18   -0.6907
        62   0.02643   -0.5627
        62   -0.1394   -0.4508
        62 -0.009823   -0.6032
        62    0.1417   -0.7337
        62    0.3348   -0.7857
        63     2.054     3.546
        63     2.018     3.349
        63     1.991     3.151
        63     1.967     2.953
        63     1.918     2.759
        63      1.83     2.579
        63     1.739     2.401
        63     1.633     2.232
        63     1.519     2.067
        63     1.372     1.932
        63     1.256     1.769
        63     1.148     1.601
        63      1.06     1.421
        63     1.019     1.225
        63      1.19     1.122
        63     1.362      1.02
        64     2.829    -2.276
        64     2.629    -2.294
        64      2.43    -2.285
        64     2.231    -2.259
        64     2.033    -2.236
        64     1.833    -2.225
        64     1.633    -2.214
        64     1.436     -2.18
        64     1.244    -2.126
        64     1.056    -2.056
        64    0.8812    -1.959
        64    0.7254    -1.834
        64    0.5743    -1.703
        64    0.4306    -1.564
        64    0.2916     -1.42
        64    0.1622    -1.267
        65    0.0557   -0.4692
        65    0.1803   -0.6256
        65    0.2967   -0.7882
        65    0.2908   -0.5883
        65    0.1654   -0.4326
        65 -0.006642   -0.5346
        65   -0.2013   -0.5803
        65   -0.3964   -0.6245
        65   -0.2343   -0.7417
        65  -0.04098    -0.793
        65    0.1394   -0.8794
        65  -0.02514   -0.7657
        65    0.1742   -0.7821
        65    0.2912   -0.6199
        65    0.2553   -0.4231
        65   0.06975   -0.3485
        66    -1.297     -1.79
        66    -1.205    -1.612
        66    -1.088     -1.45
        66    -0.951    -1.304
        66   -0.7661    -1.228
        66   -0.5673    -1.206
        66   -0.3708    -1.244
        66   -0.1783    -1.298
        66   0.01568    -1.347
        66    0.2089    -1.398
        66    0.4085    -1.411
