         1      4.44     8.276
         1     4.437     8.076
         1     4.439     7.876
         1     4.448     7.676
         1     4.447     7.476
         1     4.428     7.277
         1     4.382     7.082
         1      4.32     6.892
         1     4.256     6.703
         1      4.19     6.514
         1     4.118     6.327
         1     4.044     6.142
         1      3.97     5.956
         1     3.896      5.77
         1     3.822     5.584
         1     3.748     5.399
         2     2.165     11.65
         2     2.181     11.45
         2       2.2     11.25
         2     2.219     11.05
         2     2.238     10.85
         2     2.258     10.65
         2     2.282     10.46
         2     2.313     10.26
         2     2.357     10.06
         2     2.417     9.872
         2     2.494     9.687
         2     2.593     9.513
         2     2.711     9.352
         2     2.845     9.203
         2     2.987     9.062
         2     3.137     8.931
         3    -3.522     3.722
         3    -3.449     3.536
         3    -3.376      3.35
         3    -3.301     3.165
         3    -3.223     2.981
         3    -3.143     2.797
         3    -3.059     2.616
         3    -2.967     2.438
         3    -2.871     2.263
         3    -2.776     2.087
         3    -2.683      1.91
         3    -2.592     1.731
         3    -2.507      1.55
         3    -2.426     1.368
         3    -2.348     1.183
         3    -2.272    0.9984
         4    0.7589    -4.862
         4    0.8814    -4.703
         4     1.005    -4.546
         4     1.126    -4.387
         4     1.246    -4.227
         4      1.37     -4.07
         4     1.495    -3.914
         4     1.621    -3.759
         4     1.745    -3.602
         4      1.87    -3.446
         4     2.001    -3.294
         4     2.138    -3.148
         4     2.277    -3.005
         4     2.412    -2.858
         4     2.547     -2.71
         4     2.682    -2.562
         5    -2.038     4.023
         5    -2.009     3.825
         5    -1.983     3.627
         5     -1.96     3.428
         5    -1.936      3.23
         5    -1.914     3.031
         5    -1.901     2.831
         5      -1.9     2.631
         5    -1.913     2.432
         5    -1.933     2.233
         5    -1.954     2.034
         5    -1.972     1.835
         5    -1.988     1.635
         5    -1.999     1.436
         5     -2.01     1.236
         5     -2.02     1.036
         6     3.802     1.155
         6     3.742    0.9646
         6     3.681    0.7741
         6     3.622    0.5829
         6     3.561    0.3924
         6     3.496    0.2034
         6     3.432   0.01386
         6     3.368   -0.1755
         6     3.305   -0.3654
         6     3.239   -0.5542
         6     3.167   -0.7411
         6     3.089   -0.9248
         6     2.994    -1.101
         6     2.892    -1.273
         6     2.787    -1.443
         6     2.681    -1.613
         7   -0.3725    -5.039
         7   -0.2118     -4.92
         7  -0.05212    -4.799
         7    0.1078    -4.679
         7    0.2685     -4.56
         7    0.4304    -4.443
         7    0.5935    -4.327
         7     0.756     -4.21
         7    0.9173    -4.092
         7     1.079    -3.974
         7     1.239    -3.855
         7       1.4    -3.735
         7     1.557    -3.612
         7     1.714    -3.488
         7     1.871    -3.364
         7     2.025    -3.237
         8    -4.926    -5.627
         8    -4.866    -5.436
         8    -4.803    -5.246
         8    -4.737    -5.057
         8    -4.665    -4.871
         8    -4.584    -4.688
         8    -4.499    -4.507
         8    -4.409    -4.328
         8    -4.312    -4.154
         8    -4.201    -3.987
         8    -4.068    -3.838
         8     -3.92    -3.703
         8    -3.763    -3.579
         8    -3.598    -3.466
         8    -3.429    -3.359
         8    -3.259    -3.254
         9    -1.113     1.779
         9    -0.926     1.709
         9   -0.7392     1.637
         9    -0.553     1.564
         9    -0.369     1.486
         9   -0.1878     1.401
         9   -0.0084     1.313
         9    0.1687      1.22
         9    0.3437     1.123
         9    0.5174     1.024
         9    0.6921    0.9265
         9    0.8697    0.8346
         9     1.053    0.7552
         9     1.243    0.6908
         9     1.435    0.6364
         9     1.628    0.5847
        10    -9.347    -1.579
        10    -9.149    -1.604
        10     -8.95    -1.625
        10    -8.751    -1.646
        10    -8.552     -1.67
        10    -8.354    -1.691
        10    -8.154    -1.706
        10    -7.954     -1.71
        10    -7.755    -1.697
        10    -7.557    -1.665
        10    -7.366    -1.606
        10     -7.19    -1.511
        10    -7.032    -1.388
        10    -6.884    -1.254
        10    -6.735     -1.12
        10    -6.577   -0.9978
        11    -6.133    -6.722
        11    -5.939    -6.672
        11    -5.746    -6.622
        11    -5.553     -6.57
        11    -5.361    -6.512
        11    -5.172    -6.448
        11    -4.987    -6.371
        11    -4.806    -6.286
        11    -4.624    -6.203
        11    -4.437    -6.133
        11    -4.247    -6.071
        11     -4.06    -6.001
        11    -3.878    -5.917
        11    -3.699    -5.827
        11    -3.522    -5.735
        11    -3.345    -5.642
        12     -7.99    0.2904
        12    -7.805    0.2145
        12     -7.62    0.1376
        12    -7.436   0.06026
        12     -7.25  -0.01551
        12    -7.063  -0.08585
        12    -6.874   -0.1503
        12    -6.683   -0.2082
        12    -6.488   -0.2552
        12    -6.291   -0.2888
        12    -6.091   -0.3031
        12    -5.892   -0.2978
        12    -5.692   -0.2812
        12    -5.494    -0.257
        12    -5.296   -0.2281
        12    -5.099   -0.1939
        13    -4.477     2.222
        13    -4.315     2.339
        13    -4.154     2.458
        13    -3.995     2.579
        13    -3.836       2.7
        13    -3.674     2.818
        13    -3.511     2.934
        13    -3.348      3.05
        13    -3.186     3.167
        13    -3.023     3.283
        13    -2.858     3.395
        13    -2.689     3.502
        13    -2.516     3.602
        13    -2.341     3.699
        13    -2.165     3.795
        13    -1.989      3.89
        14    -7.665     1.833
        14    -7.472     1.779
        14    -7.278     1.731
        14    -7.081     1.695
        14    -6.882     1.675
        14    -6.683     1.665
        14    -6.483     1.658
        14    -6.283     1.648
        14    -6.085     1.623
        14     -5.89     1.578
        14    -5.702     1.509
        14    -5.525     1.416
        14    -5.363     1.298
        14    -5.216     1.163
        14    -5.074     1.022
        14    -4.925    0.8881
        15    -1.905    -1.892
        15    -1.705    -1.888
        15    -1.505    -1.887
        15    -1.305    -1.891
        15    -1.105    -1.895
        15   -0.9049    -1.901
        15   -0.7049    -1.907
        15    -0.505    -1.912
        15   -0.3052     -1.92
        15   -0.1054    -1.929
        15   0.09456    -1.934
        15    0.2945    -1.939
        15    0.4945    -1.943
        15    0.6944    -1.947
        15    0.8944    -1.952
        15     1.094    -1.957
        16     2.304      2.89
        16     2.235     2.702
        16     2.167     2.514
        16     2.097     2.326
        16     2.029     2.139
        16     1.963      1.95
        16     1.901      1.76
        16     1.839     1.569
        16     1.777     1.379
        16     1.716     1.189
        16     1.655    0.9982
        16     1.592    0.8084
        16     1.528    0.6192
        16     1.461    0.4305
        16     1.391    0.2433
        16     1.321   0.05606
        17     1.522      2.95
        17     1.411     2.784
        17     1.301     2.617
        17     1.188     2.452
        17     1.073     2.288
        17    0.9556     2.126
        17    0.8372     1.965
        17    0.7179     1.804
        17    0.6008     1.642
        17    0.4857     1.479
        17    0.3732     1.313
        17    0.2626     1.147
        17    0.1499    0.9816
        17   0.03418    0.8185
        17  -0.08108     0.655
