         1     3.045     5.168
         1     2.985     4.977
         1     2.926     4.786
         1     2.866     4.595
         1     2.806     4.404
         1     2.747     4.213
         1     2.687     4.023
         1     2.628     3.832
         1     2.568     3.641
         1     2.508      3.45
         1     2.449     3.259
         1     2.389     3.068
         1     2.329     2.877
         1      2.27     2.686
         1      2.21     2.495
         1     2.151     2.304
         2     3.758     6.466
         2     3.736     6.267
         2     3.714     6.068
         2     3.692     5.869
         2     3.669     5.671
         2     3.647     5.472
         2     3.625     5.273
         2     3.603     5.074
         2     3.581     4.876
         2     3.559     4.677
         2     3.537     4.478
         2     3.515     4.279
         2     3.493      4.08
         2     3.471     3.882
         2     3.448     3.683
         2     3.426     3.484
         3    -1.476      1.92
         3    -1.306     1.814
         3    -1.136     1.709
         3   -0.9666     1.603
         3   -0.7967     1.498
         3   -0.6268     1.392
         3   -0.4568     1.287
         3   -0.2869     1.181
         3    -0.117     1.076
         3    0.0529    0.9702
         3    0.2228    0.8647
         3    0.3927    0.7592
         3    0.5626    0.6537
         3    0.7326    0.5482
         3    0.9025    0.4427
         3     1.072    0.3372
         4     2.668    -4.387
         4     2.835    -4.277
         4     3.002    -4.167
         4      3.17    -4.057
         4     3.337    -3.947
         4     3.504    -3.838
         4     3.671    -3.728
         4     3.838    -3.618
         4     4.006    -3.508
         4     4.173    -3.399
         4      4.34    -3.289
         4     4.507    -3.179
         4     4.674    -3.069
         4     4.841    -2.959
         4     5.009     -2.85
         4     5.176     -2.74
         5   -0.1337    0.3598
         5  -0.02233    0.1937
         5   0.08907   0.02761
         5    0.2005   -0.1385
         5    0.3119   -0.3046
         5    0.4233   -0.4707
         5    0.5347   -0.6368
         5    0.6461   -0.8029
         5    0.7575    -0.969
         5    0.8689    -1.135
         5    0.9803    -1.301
         5     1.092    -1.467
         5     1.203    -1.633
         5     1.315    -1.799
         5     1.426    -1.966
         5     1.537    -2.132
         6     0.312    -1.386
         6    0.1372    -1.484
         6  -0.03762    -1.581
         6   -0.2125    -1.678
         6   -0.3873    -1.775
         6   -0.5621    -1.872
         6    -0.737    -1.969
         6   -0.9118    -2.066
         6    -1.087    -2.163
         6    -1.261    -2.261
         6    -1.436    -2.358
         6    -1.611    -2.455
         6    -1.786    -2.552
         6    -1.961    -2.649
         6    -2.136    -2.746
         6     -2.31    -2.843
         7    0.9411    -2.055
         7     1.053     -1.89
         7     1.165    -1.724
         7     1.278    -1.558
         7      1.39    -1.393
         7     1.502    -1.227
         7     1.614    -1.062
         7     1.726   -0.8959
         7     1.838   -0.7304
         7      1.95   -0.5648
         7     2.063   -0.3992
         7     2.175   -0.2336
         7     2.287  -0.06797
         7     2.399   0.09762
         7     2.511    0.2632
         7     2.623    0.4288
         8     -2.66    -1.519
         8    -2.548    -1.353
         8    -2.436    -1.188
         8    -2.324    -1.022
         8    -2.211   -0.8564
         8    -2.099   -0.6909
         8    -1.987   -0.5253
         8    -1.875   -0.3597
         8    -1.763   -0.1942
         8     -1.65  -0.02863
         8    -1.538    0.1369
         8    -1.426    0.3025
         8    -1.314     0.468
         8    -1.201    0.6336
         8    -1.089    0.7992
         8   -0.9771    0.9647
         9     1.564     2.651
         9     1.761     2.684
         9     1.959     2.717
         9     2.156      2.75
         9     2.353     2.783
         9      2.55     2.816
         9     2.748     2.849
         9     2.945     2.883
         9     3.142     2.916
         9     3.339     2.949
         9     3.537     2.982
         9     3.734     3.015
         9     3.931     3.048
         9     4.128     3.081
         9     4.326     3.114
         9     4.523     3.147
        10        -6     1.284
        10    -5.851     1.417
        10    -5.702      1.55
        10    -5.552     1.684
        10    -5.403     1.817
        10    -5.254      1.95
        10    -5.105     2.083
        10    -4.955     2.216
        10    -4.806     2.349
        10    -4.657     2.482
        10    -4.507     2.615
        10    -4.358     2.748
        10    -4.209     2.881
        10     -4.06     3.015
        10     -3.91     3.148
        10    -3.761     3.281
        11    -4.503     -5.69
        11    -4.352    -5.558
        11    -4.201    -5.427
        11    -4.051    -5.296
        11      -3.9    -5.164
        11    -3.749    -5.033
        11    -3.598    -4.902
        11    -3.447     -4.77
        11    -3.296    -4.639
        11    -3.146    -4.508
        11    -2.995    -4.376
        11    -2.844    -4.245
        11    -2.693    -4.114
        11    -2.542    -3.982
        11    -2.391    -3.851
        11    -2.241     -3.72
        12    -4.315      2.32
        12    -4.185     2.473
        12    -4.056     2.625
        12    -3.926     2.778
        12    -3.797      2.93
        12    -3.668     3.083
        12    -3.538     3.235
        12    -3.409     3.388
        12    -3.279      3.54
        12     -3.15     3.693
        12    -3.021     3.845
        12    -2.891     3.998
        12    -2.762      4.15
        12    -2.632     4.303
        12    -2.503     4.455
        12    -2.373     4.608
        13    -3.752     3.352
        13    -3.598      3.48
        13    -3.444     3.608
        13     -3.29     3.735
        13    -3.136     3.863
        13    -2.982     3.991
        13    -2.828     4.119
        13    -2.674     4.246
        13     -2.52     4.374
        13    -2.366     4.502
        13    -2.213     4.629
        13    -2.059     4.757
        13    -1.905     4.885
        13    -1.751     5.012
        13    -1.597      5.14
        13    -1.443     5.268
        14    -4.468     1.216
        14    -4.293     1.313
        14    -4.118     1.411
        14    -3.944     1.508
        14    -3.769     1.605
        14    -3.594     1.703
        14     -3.42       1.8
        14    -3.245     1.898
        14     -3.07     1.995
        14    -2.896     2.092
        14    -2.721      2.19
        14    -2.546     2.287
        14    -2.371     2.385
        14    -2.197     2.482
        14    -2.022     2.579
        14    -1.847     2.677
        15    0.9845   -0.7423
        15     1.183   -0.7186
        15     1.382   -0.6949
        15      1.58   -0.6712
        15     1.779   -0.6475
        15     1.977   -0.6238
        15     2.176      -0.6
        15     2.375   -0.5763
        15     2.573   -0.5526
        15     2.772   -0.5289
        15      2.97   -0.5052
        15     3.169   -0.4815
        15     3.368   -0.4578
        15     3.566   -0.4341
        15     3.765   -0.4104
        15     3.963   -0.3867
        16     1.061   -0.0242
        16     1.075   -0.2237
        16     1.089   -0.4232
        16     1.103   -0.6227
        16     1.117   -0.8222
        16     1.131    -1.022
        16     1.145    -1.221
        16     1.159    -1.421
        16     1.173     -1.62
        16     1.188     -1.82
        16     1.202    -2.019
        16     1.216    -2.219
        16      1.23    -2.418
        16     1.244    -2.618
        16     1.258    -2.817
        16     1.272    -3.017
        17   -0.2383     2.037
