         1    -2.548     1.952
         1    -2.381     1.842
         1    -2.214     1.732
         1    -2.047     1.622
         1     -1.88     1.512
         1    -1.714     1.401
         1    -1.548      1.29
         1    -1.382     1.178
         1    -1.216     1.066
         1     -1.05    0.9539
         1    -0.885    0.8416
         1   -0.7197     0.729
         1   -0.5544    0.6164
         1   -0.3891    0.5039
         1   -0.2237    0.3914
         1   -0.0583     0.279
         2     1.779    -2.231
         2      1.65    -2.078
         2     1.522    -1.924
         2     1.395     -1.77
         2     1.268    -1.616
         2     1.141    -1.461
         2     1.015    -1.305
         2      0.89     -1.15
         2    0.7654   -0.9931
         2    0.6412   -0.8363
         2    0.5173   -0.6793
         2    0.3936   -0.5221
         2    0.2702   -0.3647
         2    0.1468   -0.2074
         2   0.02322  -0.05009
         2   -0.1002    0.1073
         3    -2.523    -1.542
         3    -2.359    -1.426
         3    -2.196    -1.311
         3    -2.032    -1.196
         3    -1.869    -1.081
         3    -1.705   -0.9658
         3    -1.542   -0.8507
         3    -1.378   -0.7356
         3    -1.214   -0.6205
         3    -1.051   -0.5051
         3   -0.8881   -0.3892
         3   -0.7254   -0.2729
         3   -0.5631   -0.1561
         3   -0.4011  -0.03879
         3   -0.2394   0.07891
         3  -0.07783    0.1968
         4       1.6    -2.328
         4     1.506    -2.151
         4     1.412    -1.975
         4     1.318    -1.798
         4     1.224    -1.622
         4     1.129    -1.446
         4     1.032    -1.271
         4    0.9344    -1.096
         4    0.8346   -0.9229
         4    0.7332   -0.7505
         4    0.6302   -0.5791
         4    0.5258   -0.4085
         4    0.4201   -0.2387
         4    0.3128  -0.06992
         4    0.2037   0.09774
         4   0.09292    0.2642
         5      2.19     -1.82
         5     2.048    -1.679
         5     1.905    -1.538
         5     1.763    -1.398
         5     1.621    -1.257
         5     1.479    -1.116
         5     1.338   -0.9748
         5     1.196   -0.8341
         5     1.053   -0.6936
         5    0.9106   -0.5533
         5     0.768   -0.4131
         5    0.6252    -0.273
         5     0.482   -0.1335
         5    0.3379  0.005219
         5    0.1925    0.1426
         5   0.04562    0.2783
         6     6.321    -2.311
         6     6.131    -2.374
         6     5.942    -2.438
         6     5.752    -2.502
         6     5.563    -2.565
         6     5.373    -2.628
         6     5.183    -2.692
         6     4.993    -2.754
         6     4.803    -2.817
         6     4.613     -2.88
         6     4.424    -2.943
         6     4.234    -3.006
         6     4.044     -3.07
         6     3.855    -3.134
         6     3.666    -3.199
         6     3.477    -3.264
         7    -2.909    0.6588
         7    -2.711    0.6352
         7    -2.512    0.6118
         7    -2.314    0.5883
         7    -2.115     0.565
         7    -1.916    0.5419
         7    -1.718    0.5192
         7    -1.519    0.4969
         7     -1.32    0.4751
         7    -1.121    0.4538
         7   -0.9223    0.4331
         7   -0.7233    0.4128
         7   -0.5243    0.3927
         7   -0.3254    0.3724
         7   -0.1264    0.3517
         7   0.07246    0.3307
         8   -0.7196     3.206
         8   -0.6703     3.012
         8   -0.6209     2.819
         8   -0.5715     2.625
         8    -0.522     2.431
         8   -0.4724     2.237
         8   -0.4227     2.043
         8   -0.3729      1.85
         8   -0.3235     1.656
         8   -0.2743     1.462
         8   -0.2253     1.268
         8   -0.1764     1.074
         8   -0.1274    0.8804
         8  -0.07809    0.6865
         8   -0.0285    0.4928
         8    0.0213    0.2991
         9    -3.834    -6.081
         9    -3.926    -5.903
         9    -4.017    -5.725
         9    -4.108    -5.547
         9    -4.199    -5.369
         9     -4.29    -5.191
         9    -4.381    -5.013
         9    -4.472    -4.835
         9    -4.564    -4.657
         9    -4.656    -4.479
         9    -4.747    -4.302
         9    -4.839    -4.124
         9     -4.93    -3.946
         9    -5.021    -3.768
         9    -5.112     -3.59
         9    -5.203    -3.411
        10     1.858     2.712
        10     1.745     2.548
        10     1.632     2.383
        10     1.519     2.217
        10     1.407     2.052
        10     1.294     1.887
        10     1.183     1.721
        10     1.071     1.555
        10    0.9594     1.389
        10    0.8476     1.223
        10    0.7357     1.057
        10    0.6236    0.8916
        10    0.5112    0.7262
        10    0.3983     0.561
        10     0.285    0.3963
        10    0.1712    0.2318
        11     1.058    -2.578
        11    0.9937    -2.389
        11    0.9293      -2.2
        11    0.8647     -2.01
        11    0.8003    -1.821
        11    0.7361    -1.632
        11    0.6719    -1.442
        11    0.6074    -1.253
        11    0.5425    -1.064
        11     0.477   -0.8747
        11    0.4105   -0.6861
        11    0.3429   -0.4979
        11    0.2739   -0.3101
        11    0.2035   -0.1229
        11    0.1317   0.06373
        11   0.05842    0.2498
        12     2.354     2.259
        12     2.201      2.13
        12     2.048     2.001
        12     1.895     1.872
        12     1.743     1.743
        12      1.59     1.613
        12     1.438     1.484
        12     1.286     1.354
        12     1.134     1.223
        12    0.9828     1.093
        12    0.8317    0.9616
        12    0.6808    0.8303
        12    0.5303    0.6986
        12    0.3801    0.5665
        12    0.2302    0.4341
        12   0.08062    0.3013
        13     1.663     2.827
        13     1.565     2.653
        13     1.466     2.479
        13     1.367     2.305
        13     1.268     2.132
        13     1.169     1.958
        13      1.07     1.784
        13    0.9714      1.61
        13    0.8731     1.436
        13    0.7747     1.262
        13    0.6757     1.088
        13    0.5761    0.9145
        13     0.476    0.7414
        13    0.3757    0.5684
        13    0.2752    0.3955
        13    0.1745    0.2226
        14     1.829    -2.202
        14     1.716    -2.037
        14     1.603    -1.872
        14     1.489    -1.707
        14     1.375    -1.543
        14      1.26    -1.379
        14     1.145    -1.216
        14     1.029    -1.053
        14    0.9118   -0.8909
        14     0.794   -0.7292
        14    0.6754   -0.5682
        14     0.556   -0.4078
        14    0.4356    -0.248
        14    0.3144  -0.08897
        14    0.1925   0.06961
        14   0.07029    0.2279
        15    0.8246     -2.69
        15      0.77    -2.498
        15    0.7156    -2.305
        15    0.6612    -2.113
        15    0.6067     -1.92
        15    0.5522    -1.728
        15    0.4977    -1.535
        15    0.4433    -1.343
        15    0.3885    -1.151
        15    0.3327   -0.9585
        15    0.2757   -0.7668
        15    0.2175   -0.5754
        15    0.1581   -0.3845
        15   0.09765   -0.1938
        15   0.03636 -0.003427
        15   -0.0256    0.1867
        16   -0.5593    -2.762
        16   -0.5323    -2.564
        16   -0.5052    -2.365
        16   -0.4781    -2.167
        16   -0.4511    -1.969
        16    -0.424    -1.771
        16   -0.3965    -1.573
        16   -0.3689    -1.375
        16   -0.3411    -1.177
        16   -0.3131   -0.9787
        16   -0.2845   -0.7808
        16   -0.2553   -0.5829
        16   -0.2257   -0.3851
        16   -0.1961   -0.1873
        16   -0.1669   0.01052
        16   -0.1379    0.2084
        17     1.489     -2.39
        17     1.388    -2.217
        17     1.287    -2.044
        17     1.187    -1.871
        17     1.087    -1.698
        17    0.9867    -1.525
        17    0.8868    -1.351
        17    0.7866    -1.178
        17     0.686    -1.005
        17    0.5848    -0.833
        17    0.4832   -0.6607
        17    0.3813   -0.4886
        17    0.2794   -0.3165
        17    0.1775   -0.1444
        17   0.07568   0.02772
        17  -0.02594       0.2
        18     3.284 -0.009867
        18     3.084 0.0004669
        18     2.884    0.0107
        18     2.684   0.02059
        18     2.485   0.02987
        18     2.285   0.03857
        18     2.085   0.04714
        18     1.885   0.05564
        18     1.685   0.06421
        18     1.485   0.07282
        18     1.286   0.08148
        18     1.086   0.09018
        18     0.886   0.09892
        18    0.6862    0.1078
