         1    -2.846     2.324
         1    -2.684     2.207
         1    -2.522      2.09
         1     -2.36     1.972
         1    -2.198     1.855
         1    -2.036     1.737
         1    -1.875     1.619
         1    -1.714       1.5
         1    -1.553     1.382
         1    -1.391     1.264
         1     -1.23     1.146
         1    -1.069     1.027
         1   -0.9078    0.9085
         1   -0.7471    0.7895
         1   -0.5864    0.6704
         1   -0.4257    0.5513
         2     2.657     -2.18
         2     2.488    -2.072
         2      2.32    -1.964
         2     2.152    -1.856
         2     1.983    -1.748
         2     1.815    -1.641
         2     1.646    -1.533
         2     1.477    -1.426
         2     1.308    -1.319
         2     1.139    -1.213
         2    0.9697    -1.106
         2    0.8008   -0.9987
         2    0.6321   -0.8913
         2    0.4635   -0.7837
         2     0.295    -0.676
         2    0.1266   -0.5681
         3    -2.713    -1.834
         3    -2.568    -1.697
         3    -2.422     -1.56
         3    -2.276    -1.423
         3     -2.13    -1.287
         3    -1.984     -1.15
         3    -1.837    -1.014
         3     -1.69   -0.8783
         3    -1.543   -0.7425
         3    -1.397   -0.6067
         3     -1.25   -0.4708
         3    -1.104   -0.3344
         3   -0.9577   -0.1975
         3   -0.8125  -0.05995
         3    -0.668    0.0783
         3   -0.5244    0.2175
         4     1.444    -1.949
         4     1.362    -1.766
         4      1.28    -1.584
         4     1.197    -1.402
         4     1.115    -1.219
         4     1.033    -1.037
         4    0.9518   -0.8543
         4     0.871   -0.6714
         4    0.7908   -0.4882
         4    0.7117   -0.3044
         4    0.6341   -0.1201
         4     0.558   0.06486
         4    0.4838    0.2506
         4    0.4118    0.4372
         4    0.3412    0.6243
         4    0.2715    0.8117
         5     2.562   -0.6451
         5     2.366   -0.6074
         5     2.169   -0.5696
         5     1.973   -0.5313
         5     1.777   -0.4925
         5     1.581    -0.453
         5     1.385   -0.4128
         5     1.189   -0.3719
         5    0.9934   -0.3302
         5     0.798   -0.2876
         5    0.6028   -0.2438
         5    0.4079   -0.1988
         5    0.2134   -0.1524
         5   0.01918   -0.1046
         5   -0.1747  -0.05558
         5   -0.3683 -0.005366
         6     6.415    -2.553
         6     6.219    -2.592
         6     6.023    -2.631
         6     5.827     -2.67
         6      5.63    -2.708
         6     5.434    -2.747
         6     5.238    -2.786
         6     5.042    -2.824
         6     4.845    -2.862
         6     4.649      -2.9
         6     4.453    -2.937
         6     4.256    -2.975
         6     4.059    -3.012
         6     3.863    -3.049
         6     3.666    -3.086
         6      3.47    -3.123
         7    -3.522    0.7513
         7    -3.322    0.7467
         7    -3.122    0.7419
         7    -2.922    0.7372
         7    -2.722    0.7325
         7    -2.522    0.7275
         7    -2.323    0.7221
         7    -2.123    0.7162
         7    -1.923    0.7097
         7    -1.723    0.7025
         7    -1.523    0.6947
         7    -1.323    0.6865
         7    -1.123    0.6779
         7   -0.9235    0.6691
         7   -0.7238      0.66
         7    -0.524    0.6508
         8   -0.6161     3.759
         8   -0.5749     3.564
         8   -0.5337     3.368
         8   -0.4926     3.172
         8   -0.4515     2.976
         8   -0.4103     2.781
         8   -0.3686     2.585
         8   -0.3261      2.39
         8   -0.2826     2.194
         8   -0.2378         2
         8   -0.1918     1.805
         8   -0.1442     1.611
         8  -0.09463     1.417
         8  -0.04263     1.224
         8   0.01219     1.031
         8   0.07032    0.8401
         9    -3.637    -6.094
         9    -3.753    -5.931
         9    -3.869    -5.768
         9    -3.985    -5.605
         9    -4.101    -5.442
         9    -4.217    -5.279
         9    -4.333    -5.116
         9    -4.449    -4.953
         9    -4.564     -4.79
         9     -4.68    -4.627
         9    -4.795    -4.463
         9    -4.911      -4.3
         9    -5.026    -4.136
         9     -5.14    -3.972
         9    -5.255    -3.809
         9    -5.371    -3.645
        10     2.466     2.892
        10     2.314     2.762
        10     2.162     2.632
        10      2.01     2.502
        10     1.858     2.372
        10     1.707     2.241
        10     1.556      2.11
        10     1.406     1.978
        10     1.255     1.846
        10     1.105     1.714
        10    0.9558     1.581
        10    0.8068     1.447
        10    0.6586     1.313
        10    0.5113     1.178
        10    0.3647     1.042
        10    0.2188     0.905
        11     0.531     -2.29
